country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,Pop. Density (per sq. mi.),Birthrate,Deathrate,Agriculture,Industry,Service,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,gdp_per_capita,hospital_beds_per_thousand
Canada,5/16/2020,-40,-9,62,-47,-30,10,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,74602,1976.623,31.821,2.385,70.83,37742157,4.037,44017.591,2.5
Canada,5/17/2020,-41,-23,86,-51,-29,8,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,75853,2009.769,33.146,3.1,70.83,37742157,4.037,44017.591,2.5
Canada,5/18/2020,-48,-27,94,-69,-79,24,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,76991,2039.921,30.152,2.729,70.83,37742157,4.037,44017.591,2.5
Canada,5/19/2020,-31,0,57,-57,-49,18,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,78061,2068.271,28.35,1.59,70.83,37742157,4.037,44017.591,2.5
Canada,5/20/2020,-28,1,70,-54,-49,17,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,79101,2095.826,27.555,1.855,70.83,37742157,4.037,44017.591,2.5
Canada,5/21/2020,-30,-2,73,-55,-49,18,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,80091,2122.057,26.231,3.126,70.83,37742157,4.037,44017.591,2.5
Canada,5/22/2020,-34,-5,63,-54,-46,18,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,81313,2154.434,32.378,3.232,70.83,37742157,4.037,44017.591,2.5
Canada,5/23/2020,-33,-4,85,-42,-21,9,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,82469,2185.063,30.629,2.597,70.83,37742157,4.037,44017.591,2.5
Canada,5/24/2020,-32,-14,115,-43,-21,6,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,83610,2215.295,30.231,2.782,70.83,37742157,4.037,44017.591,2.5
Canada,5/25/2020,-26,-4,64,-55,-48,16,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,84688,2243.857,28.562,1.828,70.83,37742157,4.037,44017.591,2.5
Canada,5/26/2020,-28,-3,80,-54,-46,16,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,85700,2270.67,26.814,3.206,70.83,37742157,4.037,44017.591,2.5
Canada,5/27/2020,-26,0,82,-52,-46,16,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,86636,2295.47,24.8,2.491,70.83,37742157,4.037,44017.591,2.5
Canada,5/28/2020,-28,-3,64,-54,-45,17,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,87508,2318.574,23.104,3.338,70.83,37742157,4.037,44017.591,2.5
Canada,5/29/2020,-32,-5,51,-53,-44,18,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,88501,2344.885,26.31,2.968,70.83,37742157,4.037,44017.591,2.5
Canada,5/30/2020,-32,-5,58,-41,-14,9,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,89407,2368.89,24.005,2.703,70.83,37742157,4.037,44017.591,2.5
Canada,5/31/2020,-30,-12,69,-43,-13,7,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,90179,2389.344,20.455,2.491,70.83,37742157,4.037,44017.591,2.5
Canada,6/1/2020,-23,-2,81,-51,-43,14,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,90936,2409.401,20.057,5.882,70.83,37742157,4.037,44017.591,2.5
Canada,6/2/2020,-27,-3,64,-53,-43,16,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,91694,2429.485,20.084,0.821,70.83,37742157,4.037,44017.591,2.5
Canada,6/3/2020,-27,-3,68,-52,-43,16,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,92399,2448.164,18.679,1.828,70.83,37742157,4.037,44017.591,2.5
Canada,6/4/2020,-25,0,108,-50,-43,15,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,93074,2466.049,17.885,2.729,70.83,37742157,4.037,44017.591,2.5
Canada,6/5/2020,-29,-3,101,-50,-42,15,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,93715,2483.032,16.984,3.683,70.83,37742157,4.037,44017.591,2.5
Canada,6/6/2020,-29,-5,88,-40,-13,8,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,94324,2499.168,16.136,1.749,70.83,37742157,4.037,44017.591,2.5
Canada,6/7/2020,-26,-9,130,-39,-12,5,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,95046,2518.298,19.13,1.855,70.83,37742157,4.037,44017.591,2.5
Canada,6/8/2020,-21,-2,100,-51,-42,14,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,95688,2535.308,17.01,0.715,70.83,37742157,4.037,44017.591,2.5
Canada,6/9/2020,-24,-2,90,-52,-41,14,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,96233,2549.748,14.44,0.927,70.83,37742157,4.037,44017.591,2.5
Canada,6/10/2020,-22,-1,78,-51,-42,15,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,96642,2560.585,10.837,1.643,70.83,37742157,4.037,44017.591,2.5
Canada,6/11/2020,-21,0,100,-50,-41,15,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,97114,2573.091,12.506,1.669,70.83,37742157,4.037,44017.591,2.5
Canada,6/12/2020,-25,-2,89,-49,-40,14,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,97519,2583.822,10.731,0.901,70.83,37742157,4.037,44017.591,2.5
Canada,6/13/2020,-25,-3,111,-36,-8,6,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,97932,2594.764,10.943,1.457,70.83,37742157,4.037,44017.591,2.5
Canada,6/14/2020,-22,-7,142,-37,-7,4,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,98399,2607.138,12.373,1.537,70.83,37742157,4.037,44017.591,2.5
Canada,6/15/2020,-18,0,104,-49,-41,13,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,98776,2617.127,9.989,1.033,70.83,37742157,4.037,44017.591,2.5
Canada,6/16/2020,-18,3,136,-47,-40,13,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,99136,2626.665,9.538,0.768,70.83,37742157,4.037,44017.591,2.5
Canada,6/17/2020,-19,2,123,-47,-41,13,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,99456,2635.144,8.479,1.007,70.83,37742157,4.037,44017.591,2.5
Canada,6/18/2020,-17,5,139,-47,-40,13,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,99842,2645.371,10.227,1.086,70.83,37742157,4.037,44017.591,2.5
Canada,6/19/2020,-21,4,128,-45,-40,11,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,100209,2655.095,9.724,1.219,70.83,37742157,4.037,44017.591,2.5
Canada,6/20/2020,-22,3,135,-34,-6,4,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,100618,2665.931,10.837,1.219,70.83,37742157,4.037,44017.591,2.5
Canada,6/21/2020,-17,-2,149,-35,-2,1,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,101008,2676.265,10.333,1.696,70.83,37742157,4.037,44017.591,2.5
Canada,6/22/2020,-16,0,119,-47,-42,12,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,101326,2684.69,8.426,0.53,68.98,37742157,4.037,44017.591,2.5
Canada,6/23/2020,-17,6,95,-48,-42,12,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,101637,2692.93,8.24,0.159,68.98,37742157,4.037,44017.591,2.5
Canada,6/24/2020,-23,-8,122,-49,-49,15,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,101963,2701.568,8.638,0.477,68.98,37742157,4.037,44017.591,2.5
Canada,6/25/2020,-13,7,142,-44,-40,12,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,102242,2708.96,7.392,0.795,68.98,37742157,4.037,44017.591,2.5
Canada,6/26/2020,-20,1,129,-42,-39,11,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,102611,2718.737,9.777,0.53,68.98,37742157,4.037,44017.591,2.5
Canada,6/27/2020,-21,-1,117,-31,-8,5,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,102783,2723.294,4.557,0.106,68.98,37742157,4.037,44017.591,2.5
Canada,6/28/2020,-17,-5,153,-32,-4,2,Canada,33098932,"3,3",10.78,7.8,0.022,0.294,0.684,103021,2729.6,6.306,0.212,68.98,37742157,4.037,44017.591,2.5
