,country,EDI,index
50,Untied States,9.212219262631763,2020-03-22
51,Untied States,9.165420149946456,2020-03-23
52,Untied States,9.11862103726115,2020-03-24
53,Untied States,9.071821924575843,2020-03-25
54,Untied States,9.025022811890537,2020-03-26
55,Untied States,8.97822369920523,2020-03-27
56,Untied States,8.931424586519922,2020-03-28
57,Untied States,8.884625473834616,2020-03-29
58,Untied States,8.83782636114931,2020-03-30
59,Untied States,8.791027248464003,2020-03-31
60,Untied States,8.744228135778696,2020-04-01
61,Untied States,8.760868701183217,2020-04-02
62,Untied States,8.777509266587739,2020-04-03
63,Untied States,8.794149831992259,2020-04-04
64,Untied States,8.81079039739678,2020-04-05
65,Untied States,8.8274309628013,2020-04-06
66,Untied States,8.844071528205822,2020-04-07
67,Untied States,8.860712093610342,2020-04-08
68,Untied States,8.877352659014862,2020-04-09
69,Untied States,8.893993224419383,2020-04-10
70,Untied States,8.910633789823905,2020-04-11
71,Untied States,8.927274355228425,2020-04-12
72,Untied States,8.943914920632945,2020-04-13
73,Untied States,8.960555486037466,2020-04-14
74,Untied States,8.977196051441988,2020-04-15
75,Untied States,8.993836616846508,2020-04-16
76,Untied States,9.010477182251028,2020-04-17
77,Untied States,9.02711774765555,2020-04-18
78,Untied States,9.04375831306007,2020-04-19
79,Untied States,9.060398878464591,2020-04-20
80,Untied States,9.077039443869111,2020-04-21
81,Untied States,9.093680009273633,2020-04-22
82,Untied States,9.110320574678154,2020-04-23
83,Untied States,9.126961140082674,2020-04-24
84,Untied States,9.143601705487194,2020-04-25
85,Untied States,9.160242270891716,2020-04-26
86,Untied States,9.176882836296237,2020-04-27
87,Untied States,9.193523401700757,2020-04-28
88,Untied States,9.210163967105277,2020-04-29
89,Untied States,9.2268045325098,2020-04-30
90,Untied States,9.24344509791432,2020-05-01
91,Untied States,9.271087887881,2020-05-02
92,Untied States,9.298730677847683,2020-05-03
93,Untied States,9.326373467814363,2020-05-04
94,Untied States,9.354016257781044,2020-05-05
95,Untied States,9.381659047747727,2020-05-06
96,Untied States,9.409301837714407,2020-05-07
97,Untied States,9.436944627681088,2020-05-08
98,Untied States,9.46458741764777,2020-05-09
99,Untied States,9.492230207614451,2020-05-10
100,Untied States,9.519872997581134,2020-05-11
101,Untied States,9.547515787547814,2020-05-12
102,Untied States,9.575158577514495,2020-05-13
103,Untied States,9.602801367481177,2020-05-14
104,Untied States,9.630444157447858,2020-05-15
105,Untied States,9.658086947414539,2020-05-16
106,Untied States,9.685729737381221,2020-05-17
107,Untied States,9.713372527347902,2020-05-18
108,Untied States,9.741015317314583,2020-05-19
109,Untied States,9.768658107281265,2020-05-20
110,Untied States,9.796300897247946,2020-05-21
111,Untied States,9.823943687214626,2020-05-22
112,Untied States,9.851586477181309,2020-05-23
113,Untied States,9.87922926714799,2020-05-24
114,Untied States,9.906872057114672,2020-05-25
115,Untied States,9.934514847081353,2020-05-26
116,Untied States,9.962157637048033,2020-05-27
117,Untied States,9.989800427014716,2020-05-28
118,Untied States,10.017443216981397,2020-05-29
119,Untied States,10.045086006948077,2020-05-30
120,Untied States,10.07272879691476,2020-05-31
121,Untied States,10.10037158688144,2020-06-01
122,Untied States,10.103250609150026,2020-06-02
123,Untied States,10.106129631418613,2020-06-03
124,Untied States,10.109008653687198,2020-06-04
125,Untied States,10.111887675955783,2020-06-05
126,Untied States,10.11476669822437,2020-06-06
127,Untied States,10.117645720492956,2020-06-07
128,Untied States,10.12052474276154,2020-06-08
129,Untied States,10.123403765030128,2020-06-09
130,Untied States,10.126282787298713,2020-06-10
131,Untied States,10.129161809567298,2020-06-11
132,Untied States,10.132040831835885,2020-06-12
133,Untied States,10.13491985410447,2020-06-13
134,Untied States,10.137798876373056,2020-06-14
135,Untied States,10.140677898641643,2020-06-15
136,Untied States,10.143556920910228,2020-06-16
137,Untied States,10.146435943178814,2020-06-17
138,Untied States,10.1493149654474,2020-06-18
139,Untied States,10.152193987715986,2020-06-19
140,Untied States,10.155073009984571,2020-06-20
141,Untied States,10.157952032253158,2020-06-21
142,Untied States,10.160831054521744,2020-06-22
143,Untied States,10.163710076790329,2020-06-23
144,Untied States,10.166589099058916,2020-06-24
145,Untied States,10.169468121327501,2020-06-25
146,Untied States,10.172347143596086,2020-06-26
147,Untied States,10.175226165864673,2020-06-27
148,Untied States,10.178105188133259,2020-06-28
149,Untied States,10.180984210401844,2020-06-29
150,Untied States,10.183863232670431,2020-06-30
151,Untied States,10.186742254939016,2020-07-01
