response,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,population_density,Birthrate,Deathrate,Agriculture,Industry,Service,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,hospital_beds_per_thousand
0.7746545049027862,1,1,9,0,0,0,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,8,0.212,0.0,0.0,2.78,37742157,4.037,2.5
0.8185286962661111,6,4,14,-1,1,0,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,8,0.212,0.0,0.0,2.78,37742157,4.037,2.5
0.862562278031425,2,-1,10,-1,-3,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,9,0.23800000000000002,0.026000000000000002,0.0,2.78,37742157,4.037,2.5
0.9065907976623446,8,5,28,6,6,-1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,9,0.23800000000000002,0.0,0.0,2.78,37742157,4.037,2.5
0.9507357691482144,10,6,36,5,5,-1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,9,0.23800000000000002,0.0,0.0,2.78,37742157,4.037,2.5
0.9949687301403216,3,2,19,-1,3,0,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,9,0.23800000000000002,0.0,0.0,2.78,37742157,4.037,2.5
1.03932781371915,2,5,9,0,3,0,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,11,0.29100000000000004,0.053,0.0,2.78,37742157,4.037,2.5
1.0838087510504826,-2,2,1,-2,1,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,11,0.29100000000000004,0.0,0.0,2.78,37742157,4.037,2.5
1.1284547785240857,-8,-9,-6,-5,-5,4,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,12,0.318,0.026000000000000002,0.0,2.78,37742157,4.037,2.5
1.1733731044758375,-1,1,-5,1,0,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,14,0.371,0.053,0.0,2.78,37742157,4.037,2.5
1.2183974313446333,7,7,11,6,7,0,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,16,0.424,0.053,0.0,2.78,37742157,4.037,2.5
1.2636449037249804,10,9,23,6,5,-1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,20,0.53,0.106,0.0,2.78,37742157,4.037,2.5
1.2926372027320072,3,3,1,-2,-1,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,24,0.636,0.106,0.0,2.78,37742157,4.037,2.5
1.3218457648924993,4,6,8,-2,0,0,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,27,0.715,0.079,0.0,2.78,37742157,4.037,2.5
1.351254156010044,5,4,11,0,-1,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,30,0.795,0.079,0.0,2.78,37742157,4.037,2.5
1.3808909639534461,7,5,18,-1,-2,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,33,0.8740000000000001,0.079,0.0,2.78,37742157,4.037,2.5
1.4108464214260734,1,-1,6,-3,-1,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,45,1.192,0.318,0.0,2.78,37742157,4.037,2.5
1.440935142355162,6,5,17,3,6,0,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,51,1.351,0.159,0.0,2.78,37742157,4.037,2.5
1.4712533398628267,9,7,50,3,4,0,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,57,1.51,0.159,0.0,2.78,37742157,4.037,2.5
1.501743131202992,4,4,31,-3,2,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,62,1.643,0.132,0.0,2.78,37742157,4.037,2.5
1.5324094582655323,-1,1,-2,-6,1,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,77,2.04,0.397,0.026000000000000002,2.78,37742157,4.037,2.5
1.5632115362728465,3,7,12,-3,2,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,93,2.464,0.424,0.0,13.89,37742157,4.037,2.5
1.5941532982268685,7,27,11,-6,2,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,103,2.7289999999999996,0.265,0.0,22.22,37742157,4.037,2.5
1.625300481831549,-5,35,-16,-17,-6,5,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,138,3.656,0.927,0.0,22.22,37742157,4.037,2.5
1.6564438441497311,-11,19,-8,-19,-1,5,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,176,4.663,1.0070000000000001,0.0,24.07,37742157,4.037,2.5
1.6876568618292014,-12,11,28,-22,-5,4,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,244,6.465,1.8019999999999998,0.0,24.07,37742157,4.037,2.5
1.7188605117633688,-12,23,15,-37,-27,10,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,304,8.055,1.59,0.0,43.52,37742157,4.037,2.5
1.7500406501189751,-27,13,7,-45,-35,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,424,11.234000000000002,3.179,0.079,43.52,37742157,4.037,2.5
1.7811398917879575,-33,7,14,-48,-40,16,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,569,15.075999999999999,3.842,0.106,61.11,37742157,4.037,2.5
1.8121484476091905,-36,4,18,-52,-43,17,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,690,18.282,3.2060000000000004,0.026000000000000002,61.11,37742157,4.037,2.5
1.843121556480093,-44,-5,-8,-54,-45,20,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,846,22.415,4.133,0.026000000000000002,71.3,37742157,4.037,2.5
1.8738429888627008,-49,-12,11,-49,-32,13,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,971,25.726999999999997,3.312,0.053,71.3,37742157,4.037,2.5
1.9043829718412797,-51,-21,4,-54,-35,11,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,1302,34.497,8.77,0.159,71.3,37742157,4.037,2.5
1.934663124202606,-45,-13,-27,-63,-51,20,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,1430,37.889,3.391,0.053,72.69,37742157,4.037,2.5
1.964673914537876,-49,-15,-10,-64,-55,22,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,1646,43.611999999999995,5.723,0.106,72.69,37742157,4.037,2.5
1.9943665410975069,-53,-21,1,-65,-59,23,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,1959,51.905,8.293,0.079,72.69,37742157,4.037,2.5
2.023743689136157,-54,-21,-18,-68,-59,25,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,3385,89.68799999999999,37.783,0.212,72.69,37742157,4.037,2.5
2.0528768030471496,-55,-21,-10,-66,-59,26,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,4018,106.459,16.772000000000002,0.106,72.69,37742157,4.037,2.5
2.081569351785875,-59,-27,-30,-64,-44,17,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,4675,123.867,17.408,0.371,72.69,37742157,4.037,2.5
2.1099144415346736,-59,-35,-16,-66,-44,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,5386,142.705,18.838,0.185,72.69,37742157,4.037,2.5
2.1378593696171446,-54,-27,-32,-70,-60,23,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,6255,165.73,23.025,0.026000000000000002,72.69,37742157,4.037,2.5
2.1654226398366463,-51,-19,-13,-68,-60,23,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,7424,196.703,30.973000000000003,0.742,72.69,37742157,4.037,2.5
2.192585346642523,-52,-21,-10,-68,-61,24,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,8536,226.166,29.463,0.185,74.54,37742157,4.037,2.5
2.191660808606474,-53,-23,-16,-70,-61,25,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,9595,254.225,28.059,0.344,74.54,37742157,4.037,2.5
2.1904730258054856,-55,-23,-33,-69,-60,27,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,11268,298.552,44.327,0.768,74.54,37742157,4.037,2.5
2.1888575991333425,-57,-25,-17,-63,-45,17,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,12519,331.69800000000004,33.146,1.298,72.69,37742157,4.037,2.5
2.1869393304438995,-63,-45,-13,-67,-46,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,13882,367.81199999999995,36.113,1.166,72.69,37742157,4.037,2.5
2.184696184157219,-51,-21,2,-68,-60,23,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,15496,410.575,42.763999999999996,1.298,72.69,37742157,4.037,2.5
2.182175728586172,-52,-18,-1,-68,-61,24,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,16653,441.231,30.655,1.139,72.69,37742157,4.037,2.5
2.179385976936908,-51,-17,-3,-67,-61,24,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,17883,473.82,32.59,1.51,72.69,37742157,4.037,2.5
2.1763851056718364,-44,-3,-15,-68,-62,24,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,19274,510.676,36.855,1.4569999999999999,72.69,37742157,4.037,2.5
2.1732977097176507,-70,-43,-24,-77,-81,33,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,20748,549.73,39.054,1.9609999999999999,72.69,37742157,4.037,2.5
2.1699770949229595,-54,-15,-22,-63,-47,17,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,22133,586.4259999999999,36.696,1.59,72.69,37742157,4.037,2.5
2.166561982838295,-74,-62,-4,-67,-51,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,23301,617.373,30.947,2.226,72.69,37742157,4.037,2.5
2.163040241667429,-55,-29,-25,-74,-69,26,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,24365,645.565,28.191,1.696,72.69,37742157,4.037,2.5
2.1594651816588577,-50,-16,-11,-68,-60,24,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,25663,679.956,34.391,1.669,72.69,37742157,4.037,2.5
2.1558463382578887,-50,-19,-14,-68,-60,24,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,27046,716.5989999999999,36.643,3.259,72.69,37742157,4.037,2.5
2.1522392221012305,-49,-18,-6,-68,-60,25,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,28364,751.52,34.921,2.835,72.69,37742157,4.037,2.5
2.1487616947141586,-53,-22,-22,-67,-59,27,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,30081,797.013,45.493,4.849,72.69,37742157,4.037,2.5
2.145256467684088,-54,-24,-3,-57,-40,16,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,31872,844.467,47.45399999999999,3.073,72.69,37742157,4.037,2.5
2.1418480957974118,-60,-43,-13,-64,-42,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,33341,883.3889999999999,38.922,4.186,72.69,37742157,4.037,2.5
2.1385070715489105,-46,-19,15,-65,-58,22,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,34777,921.436,38.048,2.9939999999999998,72.69,37742157,4.037,2.5
2.135266551143584,-50,-22,-17,-68,-58,23,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,36823,975.6460000000001,54.21,2.915,72.69,37742157,4.037,2.5
2.1321136256390645,-50,-22,-22,-67,-58,24,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,38413,1017.7739999999999,42.128,3.815,72.69,37742157,4.037,2.5
2.129079605336723,-49,-19,-1,-66,-58,24,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,40179,1064.566,46.791000000000004,3.7089999999999996,72.69,37742157,4.037,2.5
2.1262569642596607,-52,-22,-3,-65,-57,25,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,42099,1115.437,50.871,4.5569999999999995,72.69,37742157,4.037,2.5
2.1234624296992184,-51,-21,16,-54,-39,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,43877,1162.546,47.108999999999995,4.133,72.69,37742157,4.037,2.5
2.1207945740510232,-57,-39,-6,-62,-41,13,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,45341,1201.336,38.79,4.319,72.69,37742157,4.037,2.5
2.1181985029173016,-45,-17,14,-64,-56,21,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,46884,1242.218,40.883,2.517,72.69,37742157,4.037,2.5
2.1156831563073797,-46,-16,14,-64,-57,16,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,48489,1284.744,42.525,3.895,72.69,37742157,4.037,2.5
2.113213123748002,-46,-17,6,-64,-57,22,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,50015,1325.1760000000002,40.431999999999995,4.027,72.69,37742157,4.037,2.5
2.1107994293224652,-47,-17,-4,-65,-57,23,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,51587,1366.8270000000002,41.651,3.63,72.69,37742157,4.037,2.5
2.108516922412286,-47,-16,10,-61,-55,23,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,53236,1410.5179999999998,43.691,4.981,72.69,37742157,4.037,2.5
2.0944627840400054,-49,-18,15,-52,-36,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,55061,1458.8729999999998,48.354,5.485,72.69,37742157,4.037,2.5
2.0804293242233878,-51,-32,47,-54,-35,11,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,56714,1502.67,43.797,4.637,72.69,37742157,4.037,2.5
2.0663540047558406,-42,-14,5,-64,-54,20,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,59474,1575.7979999999998,73.128,3.073,72.69,37742157,4.037,2.5
2.0522418524241988,-42,-10,32,-62,-54,20,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,60772,1610.1889999999999,34.391,4.5569999999999995,72.69,37742157,4.037,2.5
2.0380573341487924,-41,-11,36,-60,-54,20,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,62046,1643.944,33.755,5.008,72.69,37742157,4.037,2.5
2.023815114496304,-42,-11,32,-62,-54,21,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,63496,1682.3629999999998,38.419000000000004,5.008,72.69,37742157,4.037,2.5
2.009597332466253,-45,-11,9,-62,-53,22,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,64922,1720.145,37.783,4.663,72.69,37742157,4.037,2.5
1.9952168758257691,-44,-6,0,-55,-32,13,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,66434,1760.207,40.061,4.266,72.69,37742157,4.037,2.5
1.980775006873289,-44,-24,20,-55,-30,10,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,67702,1793.8029999999999,33.596,3.285,72.69,37742157,4.037,2.5
1.9662259336914316,-41,-14,19,-62,-52,19,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,68848,1824.1670000000001,30.364,4.716,70.83,37742157,4.037,2.5
1.9515938472061367,-41,-11,20,-61,-51,20,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,69981,1854.1870000000001,30.019000000000002,3.2319999999999998,70.83,37742157,4.037,2.5
1.936864331647782,-38,-9,46,-58,-51,19,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,71157,1885.345,31.159000000000002,4.663,70.83,37742157,4.037,2.5
1.922074614338518,-38,-10,37,-60,-51,20,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,72278,1915.047,29.701999999999998,3.577,70.83,37742157,4.037,2.5
1.9073303033561613,-41,-10,24,-59,-52,21,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,73401,1944.8010000000002,29.755,4.4510000000000005,70.83,37742157,4.037,2.5
1.892468103603032,-40,-9,62,-47,-30,10,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,74602,1976.6229999999998,31.820999999999998,2.385,70.83,37742157,4.037,2.5
1.8776128777320584,-41,-23,86,-51,-29,8,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,75853,2009.769,33.146,3.1,70.83,37742157,4.037,2.5
1.8627416585898704,-48,-27,94,-69,-79,24,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,76991,2039.921,30.151999999999997,2.7289999999999996,70.83,37742157,4.037,2.5
1.8479001458330495,-31,0,57,-57,-49,18,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,78061,2068.271,28.35,1.59,70.83,37742157,4.037,2.5
1.833093606114752,-28,1,70,-54,-49,17,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,79101,2095.826,27.555,1.855,70.83,37742157,4.037,2.5
1.818376653767232,-30,-2,73,-55,-49,18,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,80091,2122.0570000000002,26.230999999999998,3.1260000000000003,70.83,37742157,4.037,2.5
1.803869570493476,-34,-5,63,-54,-46,18,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,81313,2154.4339999999997,32.378,3.2319999999999998,70.83,37742157,4.037,2.5
1.7894206633078529,-33,-4,85,-42,-21,9,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,82469,2185.063,30.629,2.597,70.83,37742157,4.037,2.5
1.775163034459735,-32,-14,115,-43,-21,6,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,83610,2215.295,30.230999999999998,2.782,70.83,37742157,4.037,2.5
1.7610783757072308,-26,-4,64,-55,-48,16,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,84688,2243.857,28.561999999999998,1.828,70.83,37742157,4.037,2.5
1.747213323626788,-28,-3,80,-54,-46,16,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,85700,2270.67,26.814,3.2060000000000004,70.83,37742157,4.037,2.5
1.733570297642668,-26,0,82,-52,-46,16,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,86636,2295.47,24.8,2.491,70.83,37742157,4.037,2.5
1.7201972982242486,-28,-3,64,-54,-45,17,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,87508,2318.574,23.104,3.338,70.83,37742157,4.037,2.5
1.7072043225406892,-32,-5,51,-53,-44,18,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,88501,2344.885,26.31,2.968,70.83,37742157,4.037,2.5
1.6944258939020704,-32,-5,58,-41,-14,9,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,89407,2368.89,24.005,2.7030000000000003,70.83,37742157,4.037,2.5
1.6819780742192174,-30,-12,69,-43,-13,7,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,90179,2389.344,20.455,2.491,70.83,37742157,4.037,2.5
1.6698225658886692,-23,-2,81,-51,-43,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,90936,2409.401,20.057000000000002,5.882000000000001,70.83,37742157,4.037,2.5
1.6689779880058726,-27,-3,64,-53,-43,16,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,91694,2429.485,20.084,0.821,70.83,37742157,4.037,2.5
1.668427462843499,-27,-3,68,-52,-43,16,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,92399,2448.1639999999998,18.679000000000002,1.828,70.83,37742157,4.037,2.5
1.6681925355347884,-25,0,108,-50,-43,15,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,93074,2466.049,17.885,2.7289999999999996,70.83,37742157,4.037,2.5
1.6683555195505662,-29,-3,101,-50,-42,15,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,93715,2483.032,16.984,3.6830000000000003,70.83,37742157,4.037,2.5
1.6687225312973846,-29,-5,88,-40,-13,8,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,94324,2499.1679999999997,16.136,1.749,70.83,37742157,4.037,2.5
1.6693810170118268,-26,-9,130,-39,-12,5,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,95046,2518.298,19.13,1.855,70.83,37742157,4.037,2.5
1.67026436781315,-21,-2,100,-51,-42,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,95688,2535.308,17.01,0.715,70.83,37742157,4.037,2.5
1.6713691420647327,-24,-2,90,-52,-41,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,96233,2549.748,14.44,0.927,70.83,37742157,4.037,2.5
1.6726467985690512,-22,-1,78,-51,-42,15,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,96642,2560.585,10.837,1.643,70.83,37742157,4.037,2.5
1.67409439967059,-21,0,100,-50,-41,15,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,97114,2573.091,12.505999999999998,1.669,70.83,37742157,4.037,2.5
1.6757719233716737,-25,-2,89,-49,-40,14,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,97519,2583.822,10.731,0.9009999999999999,70.83,37742157,4.037,2.5
1.6774656631836518,-25,-3,111,-36,-8,6,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,97932,2594.764,10.943,1.4569999999999999,70.83,37742157,4.037,2.5
1.6792460682815245,-22,-7,142,-37,-7,4,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,98399,2607.138,12.373,1.537,70.83,37742157,4.037,2.5
1.6810326149790296,-18,0,104,-49,-41,13,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,98776,2617.127,9.988999999999999,1.033,70.83,37742157,4.037,2.5
1.6828112251310587,-18,3,136,-47,-40,13,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,99136,2626.665,9.538,0.768,70.83,37742157,4.037,2.5
1.6845261327786645,-19,2,123,-47,-41,13,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,99456,2635.1440000000002,8.479,1.0070000000000001,70.83,37742157,4.037,2.5
1.6861706572358512,-17,5,139,-47,-40,13,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,99842,2645.3709999999996,10.227,1.0859999999999999,70.83,37742157,4.037,2.5
1.6878045221532307,-21,4,128,-45,-40,11,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,100209,2655.095,9.724,1.219,70.83,37742157,4.037,2.5
1.6892172009586377,-22,3,135,-34,-6,4,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,100618,2665.9309999999996,10.837,1.219,70.83,37742157,4.037,2.5
1.6904856440839513,-17,-2,149,-35,-2,1,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,101008,2676.265,10.333,1.696,70.83,37742157,4.037,2.5
1.6915389828941674,-16,0,119,-47,-42,12,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,101326,2684.69,8.426,0.53,68.98,37742157,4.037,2.5
1.6923757307564615,-17,6,95,-48,-42,12,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,101637,2692.93,8.24,0.159,68.98,37742157,4.037,2.5
1.6929553881862491,-23,-8,122,-49,-49,15,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,101963,2701.5679999999998,8.638,0.47700000000000004,68.98,37742157,4.037,2.5
1.6932889165303129,-13,7,142,-44,-40,12,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,102242,2708.96,7.392,0.795,68.98,37742157,4.037,2.5
1.693455726462321,-20,1,129,-42,-39,11,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,102611,2718.737,9.777000000000001,0.53,68.98,37742157,4.037,2.5
1.6932666687481897,-21,-1,117,-31,-8,5,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,102783,2723.2940000000003,4.5569999999999995,0.106,68.98,37742157,4.037,2.5
1.6928213899042692,-17,-5,153,-32,-4,2,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,103021,2729.6,6.306,0.212,68.98,37742157,4.037,2.5
1.6920726548779408,-9,5,137,-46,-42,11,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,103239,2735.3759999999997,5.776,0.159,68.98,37742157,4.037,2.5
1.6910431642541823,-2,21,133,-44,-41,10,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,103907,2753.075,17.699,1.166,68.98,37742157,4.037,2.5
1.689716779707387,-34,-16,234,-55,-67,16,Canada,33098932,3.3,10.78,7.8,0.022000000000000002,0.294,0.684,104193,2760.653,7.577999999999999,0.662,68.98,37742157,4.037,2.5
0.36589007046919697,-1,4,7,1,4,0,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,38,0.3,0.063,0.0,19.44,126476458,347.778,13.05
0.3982146702489118,-9,-6,-35,-10,-2,2,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,52,0.41100000000000003,0.111,0.0,19.44,126476458,347.778,13.05
0.4305261136865024,-2,1,-5,-1,0,1,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,59,0.466,0.055,0.0,19.44,126476458,347.778,13.05
0.4627768960078456,1,2,1,-2,0,1,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,59,0.466,0.0,0.0,19.44,126476458,347.778,13.05
0.4950414337490372,0,2,8,-3,0,0,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,66,0.522,0.055,0.0,19.44,126476458,347.778,13.05
0.5273027417791081,1,4,4,-3,0,0,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,84,0.664,0.142,0.0,25.0,126476458,347.778,13.05
0.5596693463142799,-1,2,7,-2,0,1,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,93,0.735,0.071,0.0,25.0,126476458,347.778,13.05
0.5919719944333366,-5,1,-10,-3,-1,2,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,105,0.83,0.095,0.0,25.0,126476458,347.778,13.05
0.624465155157182,1,3,16,2,0,0,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,132,1.044,0.213,0.0,25.0,126476458,347.778,13.05
0.6569593612676083,18,4,54,-27,-55,14,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,144,1.139,0.095,0.0,25.0,126476458,347.778,13.05
0.6894185611018226,0,7,0,-2,1,1,Japan,127463611,337.4,9.37,9.16,0.017,0.258,0.725,144,1.139,0.0,0.0,34.26,126476458,347.778,13.05
