country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,Pop. Density (per sq. mi.),GDP ($ per capita),Birthrate,Deathrate,Agriculture,Industry,Service,_merge,location,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,aged_65_older,aged_70_older,gdp_per_capita,hospital_beds_per_thousand
GB,United Kingdom,,,,,,2020-07-07,-40.0,-12.0,52.0,-45.0,-48.0,16.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,285768.0,4209.527,5.185,0.23600000000000002,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-08,-42.0,-14.0,29.0,-47.0,-47.0,16.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,286349.0,4218.085999999999,8.558,2.283,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-09,-42.0,-12.0,38.0,-46.0,-47.0,16.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,286979.0,4227.366,9.28,1.8559999999999999,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-10,-41.0,-10.0,67.0,-40.0,-46.0,14.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,287621.0,4236.823,9.457,1.252,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-11,-47.0,-12.0,69.0,-32.0,-14.0,6.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,288133.0,4244.365,7.542000000000001,0.7070000000000001,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-12,-43.0,-15.0,103.0,-27.0,-10.0,3.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,288953.0,4256.444,12.079,2.18,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-13,-35.0,-11.0,71.0,-42.0,-48.0,14.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,289603.0,4266.019,9.575,0.309,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-14,-36.0,-11.0,73.0,-43.0,-48.0,15.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,290133.0,4273.826,7.807,0.162,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-15,-33.0,-13.0,52.0,-47.0,-46.0,15.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,291373.0,4292.092000000001,18.266,2.033,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-16,-31.0,-10.0,85.0,-45.0,-45.0,14.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,291911.0,4300.017,7.925,1.252,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-17,-33.0,-10.0,93.0,-41.0,-44.0,13.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,292552.0,4309.46,9.442,0.972,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-18,-40.0,-13.0,61.0,-35.0,-14.0,5.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,293239.0,4319.58,10.12,1.679,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-19,-35.0,-16.0,78.0,-32.0,-10.0,3.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,294066.0,4331.762,12.182,0.589,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-20,-25.0,-9.0,114.0,-42.0,-48.0,13.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,294792.0,4342.456,10.694,0.39799999999999996,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-21,-28.0,-10.0,116.0,-43.0,-48.0,13.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,295372.0,4351.0,8.544,0.177,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-22,-29.0,-11.0,89.0,-44.0,-46.0,14.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,295817.0,4357.555,6.555,1.62,64.35,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-23,-30.0,-9.0,81.0,-45.0,-47.0,14.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,296377.0,4365.804,8.249,1.1640000000000001,,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-24,-32.0,-12.0,95.0,-40.0,-46.0,13.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,297146.0,4377.1320000000005,11.328,0.7809999999999999,,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-25,-40.0,-16.0,25.0,-37.0,-15.0,6.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,297914.0,4388.445,11.312999999999999,1.8119999999999998,,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-26,-33.0,-17.0,78.0,-30.0,-9.0,3.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,298681.0,4399.7429999999995,11.298,0.899,,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-27,-29.0,-14.0,40.0,-46.0,-51.0,14.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,299426.0,4410.718,10.974,0.20600000000000002,,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-28,-26.0,-10.0,100.0,-42.0,-48.0,14.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,300111.0,4420.808,10.09,0.10300000000000001,,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-29,-25.0,-10.0,107.0,-41.0,-48.0,13.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,United Kingdom,300692.0,4429.367,8.558,1.7530000000000001,,67886004.0,272.89799999999997,18.517,12.527000000000001,39753.244,2.54
GB,United Kingdom,,,,,,2020-07-30,-23.0,-7.0,120.0,-41.0,-48.0,13.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-07-31,-29.0,-11.0,120.0,-37.0,-48.0,11.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-01,-36.0,-14.0,72.0,-30.0,-14.0,4.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-02,-28.0,-15.0,93.0,-27.0,-9.0,2.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-03,-15.0,-11.0,115.0,-39.0,-49.0,11.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-04,-19.0,-13.0,89.0,-42.0,-49.0,13.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-05,-16.0,-13.0,86.0,-43.0,-48.0,13.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-06,-23.0,-10.0,120.0,-42.0,-48.0,12.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-07,-28.0,-12.0,114.0,-39.0,-48.0,11.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-08,-35.0,-14.0,92.0,-31.0,-13.0,3.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-09,-28.0,-15.0,103.0,-27.0,-8.0,1.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-10,-11.0,-11.0,118.0,-40.0,-48.0,11.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-11,-13.0,-11.0,118.0,-41.0,-48.0,12.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-12,-14.0,-11.0,100.0,-42.0,-47.0,12.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-13,-24.0,-10.0,89.0,-43.0,-48.0,13.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-14,-26.0,-12.0,76.0,-39.0,-46.0,12.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-15,-33.0,-15.0,50.0,-33.0,-13.0,4.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-16,-29.0,-18.0,52.0,-32.0,-10.0,3.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-17,-9.0,-14.0,80.0,-41.0,-48.0,11.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
GB,United Kingdom,,,,,,2020-08-18,-11.0,-13.0,93.0,-41.0,-46.0,12.0,United Kingdom,60609153,"247,6",27700.0,10.71,10.13,0.005,0.237,0.758,both,,,,,,,,,,,,
